id,state,priority,created_at,updated_at,started_at,started_move,finished_move,started_dispense,finished_dispense,collected_at,ticket_item_failed,ingredient_id,ticket_id,mass,actual_mass,item_cost,location,ticket_id_counts,move_no_in_sequence,priority_list,ingredient_list
41e9321f-9574-40d2-8b2b-4d204931a69b,TICKETITEM_DONE,10,2021-09-23 09:29:19.779410,2021-09-23 11:13:51.016676,2021-09-23 11:10:20.921325+00:00,2021-09-23 11:10:20.921325,2021-09-23 11:10:31.648952,2021-09-23 11:10:31.648952,2021-09-23 11:11:08.295062,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,ed92a784-c2b9-47f3-a658-93e750200486,120000,129419,0.0,nan,6,0,"10, 40, 60, 100, 110, 130",nan
c225b543-32f3-434b-8ec8-34c0fcce3b14,TICKETITEM_DONE,40,2021-09-23 09:29:19.780535,2021-09-23 11:13:51.024582,2021-09-23 11:11:08.514723+00:00,2021-09-23 11:11:08.514723,2021-09-23 11:11:17.269979,2021-09-23 11:11:17.269979,2021-09-23 11:11:44.894313,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,ed92a784-c2b9-47f3-a658-93e750200486,70000,82820,0.0,nan,6,1,"10, 40, 60, 100, 110, 130",nan
d23224a6-8596-47da-a4ce-b1136351cf42,TICKETITEM_DONE,60,2021-09-23 09:29:19.781951,2021-09-23 11:13:51.030207,2021-09-23 11:11:47.619300+00:00,2021-09-23 11:11:47.619300,2021-09-23 11:11:56.155505,2021-09-23 11:11:56.155505,2021-09-23 11:12:09.273885,None,False,f1f0a3a7-0f9f-4912-81bd-8e2b97f54b52,ed92a784-c2b9-47f3-a658-93e750200486,100000,108901,0.0,nan,6,2,"10, 40, 60, 100, 110, 130",nan
3227236d-313b-4758-84d1-bc955c22b360,TICKETITEM_DONE,100,2021-09-23 09:29:19.782971,2021-09-23 11:13:51.037226,2021-09-23 11:12:24.641265+00:00,2021-09-23 11:12:24.641265,2021-09-23 11:12:36.683545,2021-09-23 11:12:36.683546,2021-09-23 11:12:49.267172,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,ed92a784-c2b9-47f3-a658-93e750200486,32000,34915,0.0,nan,6,3,"10, 40, 60, 100, 110, 130",nan
e2b5cd70-c1e7-4ac6-8a08-f910af44da8d,TICKETITEM_DONE,110,2021-09-23 09:29:19.784337,2021-09-23 11:13:51.037609,2021-09-23 11:12:49.391879+00:00,2021-09-23 11:12:49.391879,2021-09-23 11:12:57.447274,2021-09-23 11:12:57.447274,2021-09-23 11:13:04.329674,None,False,3182fea5-7eca-4d34-96e1-77abec8fc795,ed92a784-c2b9-47f3-a658-93e750200486,8000,14685,0.0,nan,6,4,"10, 40, 60, 100, 110, 130",nan
d944598b-5ed0-46f7-b299-7a60f742e253,TICKETITEM_DONE,130,2021-09-23 09:29:19.785422,2021-09-23 11:13:51.038153,2021-09-23 11:13:10.912299+00:00,2021-09-23 11:13:10.912299,2021-09-23 11:13:19.496850,2021-09-23 11:13:19.496850,2021-09-23 11:13:28.688470,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,ed92a784-c2b9-47f3-a658-93e750200486,1000,663,0.0,nan,6,5,"10, 40, 60, 100, 110, 130",nan
81b60912-4cc9-459e-9dec-f94fc4b21e2e,TICKETITEM_DONE,10,2021-09-23 09:41:25.886998,2021-09-23 11:15:42.436760,2021-09-23 11:12:04.511832+00:00,2021-09-23 11:12:04.511832,2021-09-23 11:12:15.030781,2021-09-23 11:12:15.030782,2021-09-23 11:12:47.937048,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,db7605d8-3435-4733-a239-82d3965df871,120000,141103,0.0,nan,5,0,"10, 30, 110, 120, 140",nan
8433da6f-8803-425b-94fe-93fc0a15a3d4,TICKETITEM_DONE,30,2021-09-23 09:41:25.889836,2021-09-23 11:15:42.437389,2021-09-23 11:12:57.501256+00:00,2021-09-23 11:12:57.501256,2021-09-23 11:13:07.408490,2021-09-23 11:13:07.408490,2021-09-23 11:13:35.522173,None,False,8300fc64-5d3e-45cb-9f0d-9cfed6c635c7,db7605d8-3435-4733-a239-82d3965df871,84000,97161,0.0,nan,5,1,"10, 30, 110, 120, 140",nan
acec68be-124f-4e6d-bac1-19cc7c31d0d3,TICKETITEM_DONE,110,2021-09-23 09:41:25.892293,2021-09-23 11:15:42.438000,2021-09-23 11:13:49.443533+00:00,2021-09-23 11:13:49.443533,2021-09-23 11:13:59.230307,2021-09-23 11:13:59.230307,2021-09-23 11:14:06.339797,None,False,3182fea5-7eca-4d34-96e1-77abec8fc795,db7605d8-3435-4733-a239-82d3965df871,12000,12566,0.0,nan,5,2,"10, 30, 110, 120, 140",nan
f6ceb7d4-5bb8-4fbf-ae29-62795758f2b0,TICKETITEM_DONE,120,2021-09-23 09:41:25.894729,2021-09-23 11:15:42.438750,2021-09-23 11:14:12.313481+00:00,2021-09-23 11:14:12.313481,2021-09-23 11:14:21.747835,2021-09-23 11:14:21.747836,2021-09-23 11:14:29.826868,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,db7605d8-3435-4733-a239-82d3965df871,12000,17624,0.0,nan,5,3,"10, 30, 110, 120, 140",nan
6e9dbfd7-2975-498f-bdf3-4a7c67334734,TICKETITEM_DONE,140,2021-09-23 09:41:25.899848,2021-09-23 11:15:42.440784,2021-09-23 11:14:36.195476+00:00,2021-09-23 11:14:36.195476,2021-09-23 11:14:44.886956,2021-09-23 11:14:44.886957,2021-09-23 11:15:19.935766,None,False,e31c5ea0-00ba-4fb3-9bd6-185237ca1ceb,db7605d8-3435-4733-a239-82d3965df871,40000,45489,0.0,nan,5,4,"10, 30, 110, 120, 140",nan
178460fe-e557-4c40-b2b7-894246d73132,TICKETITEM_DONE,10,2021-09-23 09:45:41.909728,2021-09-23 11:19:56.826986,2021-09-23 11:14:01.856678+00:00,2021-09-23 11:14:01.856679,2021-09-23 11:14:12.250377,2021-09-23 11:14:12.250378,2021-09-23 11:14:42.722793,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,2b53aa26-cffa-4af0-91d3-adb0df4fd512,96000,114552,0.0,nan,7,0,"10, 50, 100, 120, 140, 140, 150",nan
a58ac26e-6ee3-48e3-8f26-0b1065b65ec4,TICKETITEM_DONE,50,2021-09-23 09:45:41.910898,2021-09-23 11:19:56.832650,2021-09-23 11:14:45.432533+00:00,2021-09-23 11:14:45.432533,2021-09-23 11:14:54.861824,2021-09-23 11:14:54.861824,2021-09-23 11:15:25.149970,None,False,ad97a5b1-2c4a-464a-8942-cecfddca6225,2b53aa26-cffa-4af0-91d3-adb0df4fd512,84000,105799,0.0,nan,7,1,"10, 50, 100, 120, 140, 140, 150",nan
870e48f5-cd23-4819-bbfb-860ce98d049c,TICKETITEM_DONE,100,2021-09-23 09:45:41.913185,2021-09-23 11:19:56.836936,2021-09-23 11:15:30.228442+00:00,2021-09-23 11:15:30.228442,2021-09-23 11:15:39.971948,2021-09-23 11:15:39.971948,2021-09-23 11:15:52.372235,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,2b53aa26-cffa-4af0-91d3-adb0df4fd512,40000,44142,0.0,nan,7,2,"10, 50, 100, 120, 140, 140, 150",nan
3dce458c-4ede-445e-a328-505987622af6,TICKETITEM_DONE,120,2021-09-23 09:45:41.914016,2021-09-23 11:19:56.842751,2021-09-23 11:16:10.402334+00:00,2021-09-23 11:16:10.402335,2021-09-23 11:16:20.319258,2021-09-23 11:16:20.319258,2021-09-23 11:16:30.252135,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,2b53aa26-cffa-4af0-91d3-adb0df4fd512,15000,18313,0.0,nan,7,3,"10, 50, 100, 120, 140, 140, 150",nan
bb130572-96eb-4375-b02c-ba02081de3fb,TICKETITEM_DONE,140,2021-09-23 09:45:41.914825,2021-09-23 11:19:56.843474,2021-09-23 11:16:52.759497+00:00,2021-09-23 11:16:52.759497,2021-09-23 11:17:01.560263,2021-09-23 11:17:01.560263,2021-09-23 11:17:24.244510,None,False,5345f17d-a10d-4bec-ae3c-f6cffcc539be,2b53aa26-cffa-4af0-91d3-adb0df4fd512,50000,52592,0.0,nan,7,4,"10, 50, 100, 120, 140, 140, 150",nan
5e135823-953a-4af1-9cf7-1ed902b04985,TICKETITEM_DONE,140,2021-09-23 09:45:41.915573,2021-09-23 11:19:56.844890,2021-09-23 11:17:34.637371+00:00,2021-09-23 11:17:34.637371,2021-09-23 11:17:47.434157,2021-09-23 11:17:47.434157,2021-09-23 11:17:59.615945,None,False,7148f280-0f82-4195-9b40-c3358b7fff32,2b53aa26-cffa-4af0-91d3-adb0df4fd512,12000,15295,0.0,nan,7,5,"10, 50, 100, 120, 140, 140, 150",nan
a0cc36ad-2a42-4f89-a20d-16af83ac901a,TICKETITEM_DONE,150,2021-09-23 09:45:41.916285,2021-09-23 11:19:56.846775,2021-09-23 11:18:11.845147+00:00,2021-09-23 11:18:11.845147,2021-09-23 11:18:22.206651,2021-09-23 11:18:22.206652,2021-09-23 11:19:31.397522,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,2b53aa26-cffa-4af0-91d3-adb0df4fd512,7000,13764,0.0,nan,7,6,"10, 50, 100, 120, 140, 140, 150",nan
bad3bff4-2e31-43b5-a87d-d4a3a8b6f28d,TICKETITEM_DONE,10,2021-09-23 09:47:30.288711,2021-09-23 11:55:50.580289,2021-09-23 11:52:06.510958+00:00,2021-09-23 11:52:06.510959,2021-09-23 11:52:16.126108,2021-09-23 11:52:16.126109,2021-09-23 11:52:48.237126,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,f241304f-28de-45b9-b612-9c11d26de4bf,144000,154874,0.0,nan,6,0,"10, 40, 100, 120, 130, 140",nan
4f9d6ac7-80ae-4e27-a90e-5b08236d5bc3,TICKETITEM_DONE,40,2021-09-23 09:47:30.289670,2021-09-23 11:55:50.580630,2021-09-23 11:52:48.442079+00:00,2021-09-23 11:52:48.442079,2021-09-23 11:52:57.525063,2021-09-23 11:52:57.525063,2021-09-23 11:53:26.276250,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,f241304f-28de-45b9-b612-9c11d26de4bf,84000,126756,0.0,nan,6,1,"10, 40, 100, 120, 130, 140",nan
776f4158-3b9a-4934-bfc8-bec2b95653da,TICKETITEM_DONE,100,2021-09-23 09:47:30.290417,2021-09-23 11:55:50.581234,2021-09-23 11:53:40.899661+00:00,2021-09-23 11:53:40.899661,2021-09-23 11:53:50.684628,2021-09-23 11:53:50.684628,2021-09-23 11:54:21.582298,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,f241304f-28de-45b9-b612-9c11d26de4bf,48000,48300,0.0,nan,6,2,"10, 40, 100, 120, 130, 140",nan
c4b1521a-e207-4745-91fa-c70eebf70d9d,TICKETITEM_DONE,120,2021-09-23 09:47:30.291175,2021-09-23 11:55:50.581633,2021-09-23 11:54:21.704393+00:00,2021-09-23 11:54:21.704394,2021-09-23 11:54:31.325142,2021-09-23 11:54:31.325155,2021-09-23 11:54:40.702667,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,f241304f-28de-45b9-b612-9c11d26de4bf,18000,20867,0.0,nan,6,3,"10, 40, 100, 120, 130, 140",nan
f768740b-c562-401a-82ef-22a07e01dd09,TICKETITEM_DONE,130,2021-09-23 09:47:30.291968,2021-09-23 11:55:50.582055,2021-09-23 11:54:40.819604+00:00,2021-09-23 11:54:40.819604,2021-09-23 11:54:48.829224,2021-09-23 11:54:48.829224,2021-09-23 11:54:59.674185,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,f241304f-28de-45b9-b612-9c11d26de4bf,3000,3020,0.0,nan,6,4,"10, 40, 100, 120, 130, 140",nan
94ef3ea0-743c-461e-ae7a-e06bd6c7e643,TICKETITEM_DONE,140,2021-09-23 09:47:30.292759,2021-09-23 11:55:50.582441,2021-09-23 11:54:59.799619+00:00,2021-09-23 11:54:59.799620,2021-09-23 11:55:07.921728,2021-09-23 11:55:07.921728,2021-09-23 11:55:25.871126,None,False,d540dc34-5e97-4032-9c6b-ec8e0bf63864,f241304f-28de-45b9-b612-9c11d26de4bf,60000,62843,0.0,nan,6,5,"10, 40, 100, 120, 130, 140",nan
ae34a3e1-545f-43fa-8951-1fc070ada338,TICKETITEM_DONE,10,2021-09-23 09:48:50.991404,2021-09-23 11:53:25.850718,2021-09-23 11:50:01.699081+00:00,2021-09-23 11:50:01.699081,2021-09-23 11:50:11.648731,2021-09-23 11:50:11.648731,2021-09-23 11:50:42.672025,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,ba715a9b-132c-4c1e-b500-87f6c40e19e3,144000,153180,0.0,nan,6,0,"10, 40, 100, 120, 130, 140",nan
aae0370c-33cb-490d-a2b5-446ad5b8e11f,TICKETITEM_DONE,40,2021-09-23 09:48:50.996741,2021-09-23 11:53:25.851341,2021-09-23 11:50:42.784665+00:00,2021-09-23 11:50:42.784666,2021-09-23 11:50:51.446468,2021-09-23 11:50:51.446468,2021-09-23 11:51:18.639140,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,ba715a9b-132c-4c1e-b500-87f6c40e19e3,84000,97337,0.0,nan,6,1,"10, 40, 100, 120, 130, 140",nan
496404c4-56c6-4e77-8ab8-dd5b6c0e5c1c,TICKETITEM_DONE,100,2021-09-23 09:48:51.002185,2021-09-23 11:53:25.851907,2021-09-23 11:51:21.929238+00:00,2021-09-23 11:51:21.929239,2021-09-23 11:51:31.035339,2021-09-23 11:51:31.035340,2021-09-23 11:51:56.877484,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,ba715a9b-132c-4c1e-b500-87f6c40e19e3,48000,51571,0.0,nan,6,2,"10, 40, 100, 120, 130, 140",nan
c165431c-be3a-48cc-8aa7-2d50204acf0c,TICKETITEM_DONE,120,2021-09-23 09:48:51.007316,2021-09-23 11:53:25.852306,2021-09-23 11:51:56.952756+00:00,2021-09-23 11:51:56.952756,2021-09-23 11:52:06.408552,2021-09-23 11:52:06.408552,2021-09-23 11:52:15.647257,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,ba715a9b-132c-4c1e-b500-87f6c40e19e3,18000,20661,0.0,nan,6,3,"10, 40, 100, 120, 130, 140",nan
a201d9a7-6d0e-4da2-8521-8ca1161e6cae,TICKETITEM_DONE,130,2021-09-23 09:48:51.012536,2021-09-23 11:53:25.852770,2021-09-23 11:52:16.164121+00:00,2021-09-23 11:52:16.164121,2021-09-23 11:52:24.215476,2021-09-23 11:52:24.215476,2021-09-23 11:52:34.423944,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,ba715a9b-132c-4c1e-b500-87f6c40e19e3,3000,2721,0.0,nan,6,4,"10, 40, 100, 120, 130, 140",nan
ca1e8272-a418-4f81-9808-c87511b1cdac,TICKETITEM_DONE,140,2021-09-23 09:48:51.017512,2021-09-23 11:53:25.853232,2021-09-23 11:52:34.534963+00:00,2021-09-23 11:52:34.534963,2021-09-23 11:52:43.522503,2021-09-23 11:52:43.522503,2021-09-23 11:53:00.140259,None,False,d540dc34-5e97-4032-9c6b-ec8e0bf63864,ba715a9b-132c-4c1e-b500-87f6c40e19e3,60000,63526,0.0,nan,6,5,"10, 40, 100, 120, 130, 140",nan
38e2c940-3a06-403c-850c-361eb1152eb5,TICKETITEM_DONE,10,2021-09-23 10:10:57.360919,2021-09-23 11:20:11.463853,2021-09-23 11:16:00.152981+00:00,2021-09-23 11:16:00.152981,2021-09-23 11:16:10.347915,2021-09-23 11:16:10.347916,2021-09-23 11:16:43.314172,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,cf41c730-fffa-46ca-9946-6f00bb44357b,120000,125779,0.0,nan,6,0,"10, 40, 100, 120, 130, 140",nan
2d28b531-63f4-4166-878f-ad017494f6e9,TICKETITEM_DONE,40,2021-09-23 10:10:57.363057,2021-09-23 11:20:11.464743,2021-09-23 11:16:43.536120+00:00,2021-09-23 11:16:43.536121,2021-09-23 11:16:52.715473,2021-09-23 11:16:52.715474,2021-09-23 11:17:22.296886,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,cf41c730-fffa-46ca-9946-6f00bb44357b,84000,125465,0.0,nan,6,1,"10, 40, 100, 120, 130, 140",nan
d7976c1f-c64b-43e4-9a67-f7d83d6fe192,TICKETITEM_DONE,100,2021-09-23 10:10:57.363929,2021-09-23 11:20:11.465607,2021-09-23 11:17:47.475145+00:00,2021-09-23 11:17:47.475145,2021-09-23 11:17:57.031571,2021-09-23 11:17:57.031571,2021-09-23 11:18:08.195452,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,cf41c730-fffa-46ca-9946-6f00bb44357b,40000,43803,0.0,nan,6,2,"10, 40, 100, 120, 130, 140",nan
7a4528b3-7e77-44e1-8c63-e1e28e0d7774,TICKETITEM_DONE,120,2021-09-23 10:10:57.364834,2021-09-23 11:20:11.466523,2021-09-23 11:18:22.231776+00:00,2021-09-23 11:18:22.231776,2021-09-23 11:18:32.355435,2021-09-23 11:18:32.355435,2021-09-23 11:18:40.724284,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,cf41c730-fffa-46ca-9946-6f00bb44357b,15000,20640,0.0,nan,6,3,"10, 40, 100, 120, 130, 140",nan
ca515682-9a3a-4359-a71e-6c428b147a32,TICKETITEM_DONE,130,2021-09-23 10:10:57.365671,2021-09-23 11:20:11.467539,2021-09-23 11:18:43.425935+00:00,2021-09-23 11:18:43.425935,2021-09-23 11:18:51.377019,2021-09-23 11:18:51.377019,2021-09-23 11:19:02.334470,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,cf41c730-fffa-46ca-9946-6f00bb44357b,3000,2771,0.0,nan,6,4,"10, 40, 100, 120, 130, 140",nan
fe9db52a-b66d-441a-bcad-f37201ddc59c,TICKETITEM_DONE,140,2021-09-23 10:10:57.366482,2021-09-23 11:20:11.468379,2021-09-23 11:19:13.815854+00:00,2021-09-23 11:19:13.815855,2021-09-23 11:19:21.985280,2021-09-23 11:19:21.985280,2021-09-23 11:19:43.484881,None,False,5345f17d-a10d-4bec-ae3c-f6cffcc539be,cf41c730-fffa-46ca-9946-6f00bb44357b,60000,61269,0.0,nan,6,5,"10, 40, 100, 120, 130, 140",nan
bbe055fb-a93f-4856-b98a-33534dc5ce86,TICKETITEM_DONE,10,2021-09-23 10:26:21.668491,2021-09-23 11:25:04.016203,2021-09-23 11:20:33.270505+00:00,2021-09-23 11:20:33.270505,2021-09-23 11:20:45.345171,2021-09-23 11:20:45.345171,2021-09-23 11:21:19.841144,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,20b06844-ad42-4b56-b261-a637084fc749,144000,161730,0.0,nan,6,0,"10, 50, 60, 110, 140, 150",nan
d688d681-867b-4968-887b-0d5e0ec8af76,TICKETITEM_DONE,50,2021-09-23 10:26:21.669669,2021-09-23 11:25:04.017057,2021-09-23 11:21:19.889653+00:00,2021-09-23 11:21:19.889654,2021-09-23 11:21:31.095701,2021-09-23 11:21:31.095701,2021-09-23 11:22:01.194950,None,False,ad97a5b1-2c4a-464a-8942-cecfddca6225,20b06844-ad42-4b56-b261-a637084fc749,84000,89769,0.0,nan,6,1,"10, 50, 60, 110, 140, 150",nan
5bb49619-8036-47f4-8f60-50e55c737478,TICKETITEM_DONE,60,2021-09-23 10:26:21.670492,2021-09-23 11:25:04.017790,2021-09-23 11:22:10.937889+00:00,2021-09-23 11:22:10.937889,2021-09-23 11:22:19.234528,2021-09-23 11:22:19.234528,2021-09-23 11:22:32.481238,None,False,f1f0a3a7-0f9f-4912-81bd-8e2b97f54b52,20b06844-ad42-4b56-b261-a637084fc749,120000,132978,0.0,nan,6,2,"10, 50, 60, 110, 140, 150",nan
854f8a7b-09e8-4659-9104-349bd7104446,TICKETITEM_DONE,110,2021-09-23 10:26:21.671391,2021-09-23 11:25:04.018772,2021-09-23 11:22:32.769761+00:00,2021-09-23 11:22:32.769761,2021-09-23 11:22:42.379058,2021-09-23 11:22:42.379058,2021-09-23 11:22:49.300557,None,False,3182fea5-7eca-4d34-96e1-77abec8fc795,20b06844-ad42-4b56-b261-a637084fc749,12000,12401,0.0,nan,6,3,"10, 50, 60, 110, 140, 150",nan
99febfb9-f79e-4192-8a8c-fb616731ec2b,TICKETITEM_DONE,140,2021-09-23 10:26:21.672225,2021-09-23 11:25:04.019547,2021-09-23 11:23:18.696605+00:00,2021-09-23 11:23:18.696605,2021-09-23 11:23:29.570056,2021-09-23 11:23:29.570056,2021-09-23 11:23:45.308411,None,False,d540dc34-5e97-4032-9c6b-ec8e0bf63864,20b06844-ad42-4b56-b261-a637084fc749,50000,53742,0.0,nan,6,4,"10, 50, 60, 110, 140, 150",nan
8f648fec-4cb3-429a-aa11-8ad8727552d3,TICKETITEM_DONE,150,2021-09-23 10:26:21.673007,2021-09-23 11:25:04.020209,2021-09-23 11:24:01.064580+00:00,2021-09-23 11:24:01.064580,2021-09-23 11:24:13.694616,2021-09-23 11:24:13.694617,2021-09-23 11:24:40.111746,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,20b06844-ad42-4b56-b261-a637084fc749,8000,12187,0.0,nan,6,5,"10, 50, 60, 110, 140, 150",nan
8fbdf579-f39a-4104-8f8b-6e0b696e2738,TICKETITEM_DONE,10,2021-09-23 10:38:25.724442,2021-09-23 11:26:46.856595,2021-09-23 11:22:01.393653+00:00,2021-09-23 11:22:01.393653,2021-09-23 11:22:10.906903,2021-09-23 11:22:10.906904,2021-09-23 11:22:42.467554,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,9e315358-cd04-4a63-8220-9d2a3f195f39,120000,146821,0.0,nan,7,0,"10, 40, 100, 120, 130, 140, 150",nan
f0caa728-ae0a-4859-a402-6180f30d8071,TICKETITEM_DONE,40,2021-09-23 10:38:25.725959,2021-09-23 11:26:46.857271,2021-09-23 11:22:44.912489+00:00,2021-09-23 11:22:44.912489,2021-09-23 11:22:54.101859,2021-09-23 11:22:54.101860,2021-09-23 11:23:20.758215,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,9e315358-cd04-4a63-8220-9d2a3f195f39,70000,84729,0.0,nan,7,1,"10, 40, 100, 120, 130, 140, 150",nan
736ce6d0-6617-4bbb-8f4d-d2748393281f,TICKETITEM_DONE,100,2021-09-23 10:38:25.727024,2021-09-23 11:26:46.858061,2021-09-23 11:23:29.627508+00:00,2021-09-23 11:23:29.627508,2021-09-23 11:23:39.232311,2021-09-23 11:23:39.232311,2021-09-23 11:23:52.291630,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,9e315358-cd04-4a63-8220-9d2a3f195f39,40000,41960,0.0,nan,7,2,"10, 40, 100, 120, 130, 140, 150",nan
0755c4c6-662d-44c5-b87e-5e44b62d6445,TICKETITEM_DONE,120,2021-09-23 10:38:25.728106,2021-09-23 11:26:46.859433,2021-09-23 11:24:13.734851+00:00,2021-09-23 11:24:13.734851,2021-09-23 11:24:23.636676,2021-09-23 11:24:23.636676,2021-09-23 11:24:31.853375,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,9e315358-cd04-4a63-8220-9d2a3f195f39,15000,21148,0.0,nan,7,3,"10, 40, 100, 120, 130, 140, 150",nan
f81e3c0e-1ae6-4300-882d-ea7fe0c445e4,TICKETITEM_DONE,130,2021-09-23 10:38:25.729170,2021-09-23 11:26:46.866234,2021-09-23 11:24:52.507703+00:00,2021-09-23 11:24:52.507703,2021-09-23 11:25:00.368258,2021-09-23 11:25:00.368258,2021-09-23 11:25:09.739939,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,9e315358-cd04-4a63-8220-9d2a3f195f39,2000,1999,0.0,nan,7,4,"10, 40, 100, 120, 130, 140, 150",nan
c790c791-a138-454e-8825-ebd485f8b440,TICKETITEM_DONE,140,2021-09-23 10:38:25.730207,2021-09-23 11:26:46.866862,2021-09-23 11:25:10.088248+00:00,2021-09-23 11:25:10.088248,2021-09-23 11:25:18.128483,2021-09-23 11:25:18.128483,2021-09-23 11:25:33.100089,None,False,d540dc34-5e97-4032-9c6b-ec8e0bf63864,9e315358-cd04-4a63-8220-9d2a3f195f39,50000,52342,0.0,nan,7,5,"10, 40, 100, 120, 130, 140, 150",nan
5274848c-27c0-4702-99c1-781430414ea5,TICKETITEM_DONE,150,2021-09-23 10:38:25.731273,2021-09-23 11:26:46.867414,2021-09-23 11:25:38.756549+00:00,2021-09-23 11:25:38.756550,2021-09-23 11:25:48.783526,2021-09-23 11:25:48.783526,2021-09-23 11:26:21.202853,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,9e315358-cd04-4a63-8220-9d2a3f195f39,7000,12351,0.0,nan,7,6,"10, 40, 100, 120, 130, 140, 150",nan
793cb27a-3035-4457-82e4-26a5ce610af3,TICKETITEM_DONE,10,2021-09-23 10:45:03.969146,2021-09-23 11:24:15.354788,2021-09-23 11:19:01.771393+00:00,2021-09-23 11:19:01.771393,2021-09-23 11:19:13.728348,2021-09-23 11:19:13.728348,2021-09-23 11:20:16.035929,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,6c8e8b47-2cf5-4b61-9cb9-eea71b70d565,144000,146806,0.0,nan,6,0,"10, 50, 100, 120, 140, 150",nan
823327cd-aacd-47d3-9a6d-3436cfefa8ea,TICKETITEM_DONE,50,2021-09-23 10:45:03.970391,2021-09-23 11:24:15.358621,2021-09-23 11:20:23.680924+00:00,2021-09-23 11:20:23.680924,2021-09-23 11:20:33.126522,2021-09-23 11:20:33.126522,2021-09-23 11:21:00.721737,None,False,ad97a5b1-2c4a-464a-8942-cecfddca6225,6c8e8b47-2cf5-4b61-9cb9-eea71b70d565,84000,101339,0.0,nan,6,1,"10, 50, 100, 120, 140, 150",nan
64423189-9ba6-4654-99c8-223c4889dbcc,TICKETITEM_DONE,100,2021-09-23 10:45:03.971530,2021-09-23 11:24:15.365558,2021-09-23 11:21:03.611099+00:00,2021-09-23 11:21:03.611099,2021-09-23 11:21:13.145986,2021-09-23 11:21:13.145986,2021-09-23 11:21:24.549862,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,6c8e8b47-2cf5-4b61-9cb9-eea71b70d565,48000,49179,0.0,nan,6,2,"10, 50, 100, 120, 140, 150",nan
6d6708b2-02d0-4ff8-a15b-cc6ab2624928,TICKETITEM_DONE,120,2021-09-23 10:45:03.972552,2021-09-23 11:24:15.366570,2021-09-23 11:21:42.857809+00:00,2021-09-23 11:21:42.857809,2021-09-23 11:21:52.587202,2021-09-23 11:21:52.587202,2021-09-23 11:22:01.091919,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,6c8e8b47-2cf5-4b61-9cb9-eea71b70d565,18000,22879,0.0,nan,6,3,"10, 50, 100, 120, 140, 150",nan
63309b19-2eae-48af-9c48-f02fea64ee94,TICKETITEM_DONE,140,2021-09-23 10:45:03.973475,2021-09-23 11:24:15.368792,2021-09-23 11:22:19.292364+00:00,2021-09-23 11:22:19.292364,2021-09-23 11:22:28.050673,2021-09-23 11:22:28.050673,2021-09-23 11:22:47.039302,None,False,5345f17d-a10d-4bec-ae3c-f6cffcc539be,6c8e8b47-2cf5-4b61-9cb9-eea71b70d565,60000,61448,0.0,nan,6,4,"10, 50, 100, 120, 140, 150",nan
